time		totalmass			KE			PE
17		100000			0.0186785			5.68579
17.05		100000			0.018792			5.68794
17.1		100000			0.0189058			5.69007
17.15		100000			0.0190196			5.6922
17.2		100000			0.0191337			5.69432
17.25		100000			0.0192479			5.69642
17.3		100000			0.0193622			5.69852
17.35		100000			0.0194767			5.70061
17.4		100000			0.0195913			5.70269
17.45		100000			0.0197061			5.70475
17.5		100000			0.019821			5.70681
17.55		100000			0.019936			5.70886
17.6		100000			0.0200512			5.7109
17.65		100000			0.0201665			5.71293
17.7		100000			0.020282			5.71495
17.75		100000			0.0203975			5.71696
17.8		100000			0.0205132			5.71896
17.85		100000			0.0206291			5.72095
17.9		100000			0.020745			5.72293
17.95		100000			0.0208611			5.7249
18		100000			0.0209773			5.72687
18.05		100000			0.0210936			5.72882
18.1		100000			0.0212101			5.73076
18.15		100000			0.0213267			5.7327
18.2		100000			0.0214433			5.73463
18.25		100000			0.0215601			5.73654
18.3		100000			0.021677			5.73845
18.35		100000			0.0217941			5.74035
18.4		100000			0.0219112			5.74224
18.45		100000			0.0220284			5.74412
18.5		100000			0.0221458			5.74599
18.55		100000			0.0222632			5.74785
18.6		100000			0.0223808			5.7497
18.65		100000			0.0224984			5.75155
18.7		100000			0.0226162			5.75338
18.75		100000			0.022734			5.75521
18.8		100000			0.022852			5.75702
18.85		100000			0.02297			5.75883
18.9		100000			0.0230882			5.76063
18.95		100000			0.0232064			5.76242
19		100000			0.0233247			5.7642
19.05		100000			0.0234432			5.76598
19.1		100000			0.0235617			5.76774
19.15		100000			0.0236803			5.7695
19.2		100000			0.023799			5.77124
19.25		100000			0.0239177			5.77298
19.3		100000			0.0240366			5.77471
19.35		100000			0.0241555			5.77643
19.4		100000			0.0242745			5.77814
19.45		100000			0.0243936			5.77985
19.5		100000			0.0245128			5.78154
19.55		100000			0.0246321			5.78323
19.6		100000			0.0247514			5.78491
19.65		100000			0.0248708			5.78658
19.7		100000			0.0249903			5.78824
19.75		100000			0.0251098			5.78989
19.8		100000			0.0252295			5.79153
19.85		100000			0.0253492			5.79317
19.9		100000			0.025469			5.7948
19.95		100000			0.0255888			5.79642
20		100000			0.0257087			5.79803
20.05		100000			0.0258287			5.79963
20.1		100000			0.0259487			5.80123
20.15		100000			0.0260688			5.80281
20.2		100000			0.026189			5.80439
20.25		100000			0.0263093			5.80596
20.3		100000			0.0264296			5.80753
20.35		100000			0.0265499			5.80908
20.4		100000			0.0266703			5.81063
20.45		100000			0.0267908			5.81216
20.5		100000			0.0269114			5.8137
20.55		100000			0.027032			5.81522
20.6		100000			0.0271526			5.81673
20.65		100000			0.0272733			5.81824
20.7		100000			0.0273941			5.81974
20.75		100000			0.0275149			5.82123
20.8		100000			0.0276358			5.82271
20.85		100000			0.0277567			5.82419
20.9		100000			0.0278777			5.82565
20.95		100000			0.0279988			5.82711
21		100000			0.0281198			5.82857
21.05		100000			0.028241			5.83001
21.1		100000			0.0283622			5.83145
