time		totalmass			KE			PE
31.1		100000			1.68639e-08			2.04821
31.15		100000			1.73099e-08			2.04824
31.2		100000			1.77728e-08			2.04827
31.25		100000			1.82533e-08			2.0483
31.3		100000			1.87521e-08			2.04833
31.35		100000			1.92699e-08			2.04835
31.4		100000			1.98074e-08			2.04838
31.45		100000			2.03653e-08			2.04841
31.5		100000			2.09445e-08			2.04843
31.55		100000			2.15458e-08			2.04846
31.6		100000			2.217e-08			2.04848
31.65		100000			2.2818e-08			2.04851
31.7		100000			2.34907e-08			2.04853
31.75		100000			2.4189e-08			2.04856
31.8		100000			2.4914e-08			2.04858
31.85		100000			2.56667e-08			2.04861
31.9		100000			2.64481e-08			2.04863
31.95		100000			2.72594e-08			2.04865
32		100000			2.81016e-08			2.04868
32.05		100000			2.89761e-08			2.0487
32.1		100000			2.98839e-08			2.04872
32.15		100000			3.08265e-08			2.04875
32.2		100000			3.18051e-08			2.04877
32.25		100000			3.28211e-08			2.04879
32.3		100000			3.3876e-08			2.04881
32.35		100000			3.49713e-08			2.04883
32.4		100000			3.61085e-08			2.04885
32.45		100000			3.72893e-08			2.04887
32.5		100000			3.85152e-08			2.04889
32.55		100000			3.97882e-08			2.04891
32.6		100000			4.11098e-08			2.04893
32.65		100000			4.24822e-08			2.04895
32.7		100000			4.39071e-08			2.04897
32.75		100000			4.53867e-08			2.04899
32.8		100000			4.6923e-08			2.04901
32.85		100000			4.85183e-08			2.04903
32.9		100000			5.01748e-08			2.04905
32.95		100000			5.18948e-08			2.04907
33		100000			5.36808e-08			2.04908
33.05		100000			5.55354e-08			2.0491
33.1		100000			5.74612e-08			2.04912
33.15		100000			5.9461e-08			2.04914
33.2		100000			6.15376e-08			2.04915
33.25		100000			6.36939e-08			2.04917
33.3		100000			6.59332e-08			2.04919
33.35		100000			6.82585e-08			2.0492
33.4		100000			7.06731e-08			2.04922
33.45		100000			7.31807e-08			2.04924
33.5		100000			7.57847e-08			2.04925
33.55		100000			7.84888e-08			2.04927
33.6		100000			8.1297e-08			2.04928
33.65		100000			8.42132e-08			2.0493
33.7		100000			8.72417e-08			2.04931
33.75		100000			9.03867e-08			2.04933
33.8		100000			9.36528e-08			2.04934
33.85		100000			9.70447e-08			2.04936
33.9		100000			1.00567e-07			2.04937
33.95		100000			1.04226e-07			2.04938
34		100000			1.08025e-07			2.0494
34.05		100000			1.1197e-07			2.04941
34.1		100000			1.16068e-07			2.04943
34.15		100000			1.20324e-07			2.04944
34.2		100000			1.24743e-07			2.04945
34.25		100000			1.29333e-07			2.04946
34.3		100000			1.34101e-07			2.04948
34.35		100000			1.39052e-07			2.04949
34.4		100000			1.44194e-07			2.0495
34.45		100000			1.49534e-07			2.04952
34.5		100000			1.55081e-07			2.04953
34.55		100000			1.60841e-07			2.04954
34.6		100000			1.66825e-07			2.04955
34.65		100000			1.73039e-07			2.04956
34.7		100000			1.79493e-07			2.04957
34.75		100000			1.86196e-07			2.04959
34.8		100000			1.93159e-07			2.0496
34.85		100000			2.0039e-07			2.04961
34.9		100000			2.07901e-07			2.04962
34.95		100000			2.15702e-07			2.04963
35		100000			2.23805e-07			2.04964
35.05		100000			2.3222e-07			2.04965
